Electricite ,Temperature,Usure ,Pression,Humidite,Echappement,Congestion reseau
587.82,18.22,89.64,1017.09,81.92,451.04,0.76
718.51,11.75,80.48,1019.36,75.68,466.56,0.6
679.93,22.52,79.94,1011.4,66.2,443.49,0.53
486.21,12.82,79.48,1017.47,81.45,467.48,0.59
441.27,18.4,68.58,1016.59,52.44,462.05,0.51
501.87,19.87,66.61,1012.23,68.57,456.03,0.38
404.00,10.12,83.52,1021.33,95.29,476.03,0.24
675.29,21.25,67.19,1012.99,60.65,455.72,0.36
396.93,11.46,80.45,1019.53,76.86,475.51,0.16
658.32,31.33,76.33,1011.97,36.62,435.77,0.51
419.05,9.34,95.08,1020.58,97.59,471.04,0.6
720.03,29.32,55.81,1008.34,51.51,432.17,0.26
679.93,27.29,99.58,1013.92,33.41,437.26,0.32
603.98,21.34,62.6,1016.92,77.06,450.74,0.73
370.27,9.75,79.08,1026.21,70.12,479.45,0.05
702.05,31.1,50.84,1010.84,45.4,429.74,0.63
662.66,20.61,99.36,1014.91,83.82,449.72,0.33
410.06,12.72,86.89,1013.45,86.16,471.23,0.76
730.13,32.88,57.11,1008.5,62.74,431.74,0.47
413.70,8.76,81.89,1025.21,90.72,483.79,0.32
424.40,11.31,82.45,1001.18,94.86,471.26,0.1
768.51,28.51,95.31,1007.88,78.2,438.28,0.31
490.86,20.51,65.83,1005.29,80.7,448,0.71
675.29,27.47,87.4,1006.1,70.2,437.45,0.43
621.15,26.88,98.27,1009.17,61.26,440.13,0.51
419.15,12.87,72.3,1013.51,85.72,469.44,0.04
439.96,15.01,81.29,1014.65,61.82,465.84,0.3
450.46,11.48,60.86,1018.29,90.76,470.39,0.3
466.72,21.79,56.98,1012.89,72,449.99,0.48
675.29,21,61.41,1013.06,59.7,451.89,0.65
597.42,27.05,75.73,1012.83,56.31,441.39,0.17
463.29,16.64,69.74,1009.02,98.86,456.79,0.42
668.32,27.97,76.28,1010.81,63.73,441.7,0.12
485.41,22.71,66.9,1012.82,67.81,445.1,0.38
366.63,7.65,59.45,1016.5,65.51,482.56,0.5
663.97,32.18,81.88,1010.89,46.52,435.58,0.79
572.17,19.93,82.44,1020.7,62.82,456.53,0.62
696.29,35.56,79.49,1006.56,38.75,429.69,0.3
442.08,26.63,88.14,1011.33,49.3,440.95,0.36
644.99,20.61,75.21,1015.43,73.86,446.34,0.46
643.67,22.34,75.79,1014.37,83.19,444.39,0.04
657.11,23.38,82.35,1014.12,59.36,443.8,0.01
597.31,23.26,89.97,1016.98,76.29,440.37,0.46
444.70,10.1,92.98,1008.11,90.29,471.59,0.76
496.52,27.61,83.4,1005.01,35.63,441.18,0.5
635.90,20.42,61.65,1020.34,84,452.08,0.42
411.98,19.99,69.23,1003.15,87.55,455.28,0.73
591.76,23.79,91.6,1013.94,72.5,443.19,0.34
453.39,15.76,91.97,1010.33,85.06,459.67,0.76
491.87,18.94,91.94,1008.5,94.83,451.38,0.61
415.82,14.54,53.68,1015.15,67.78,470.19,0.39
630.14,24.61,85.62,1006.39,79.08,437.01,0.3
405.01,13.43,84.67,1015.82,87.9,471.77,0.13
665.99,19.72,61.93,1010.53,82.12,446.84,0.21
397.84,13.92,50.46,1012.94,80.52,471.81,0.63
570.95,20.06,95.91,1020.38,75.16,455.99,0.28
411.17,12.22,84.1,1021.25,80.83,477.07,0.39
503.28,12.08,71.88,1008.21,96.01,467.54,0.15
400.06,7.52,61.01,1018.61,78.96,481.54,0.74
731.54,29.09,87.89,1006.86,65.47,427.3,0.33
438.44,8.07,56.82,1016.02,76.26,467.56,0.32
583.38,20.27,81.92,1016.66,75.76,450.71,0.77
601.35,25.01,62.59,1007.91,80.93,441.3,0.71
805.37,27.1,61.51,1005.43,86.05,431.51,0.09
706.39,24.4,61.72,1005.75,58.1,438.76,0.31
735.89,30.47,68.39,1004.02,66.35,432.51,0.12
444.30,14.62,50.19,1023.6,86.7,461.88,0.12
578.93,26.08,74.32,1012.2,47.06,441.32,0.76
592.47,22.64,86.37,1011.68,60.97,449.79,0.56
496.52,20.32,87.69,1007.47,91.12,443.59,0.15
532.78,10.11,78.58,1021.79,76.08,470.35,0.27
780.12,29.52,64.27,1008.55,76.24,433.82,0.79
769.62,32.16,78.85,1008.04,51.74,433.29,0.66
436.52,12.43,58.06,1008.93,77.42,468.01,0.38
630.14,25.59,95.33,1006.37,74.06,435.84,0.33
415.82,6.4,96.94,1019.54,85.37,488.82,0.54
671.45,23.95,53.69,1003.55,73.68,431.87,0.42
739.42,31.85,87.7,1000.98,72.2,435.94,0.63
707.40,23.51,55.75,1011.02,81.39,435.78,0.53
424.91,15.49,74.82,1018.01,78.07,460.32,0.14
618.63,28.13,58.94,1013.12,62.57,436.61,0.29
386.63,12.11,76.55,1013.56,93.21,469.93,0.59
452.99,10.11,62.75,1014.2,84.81,478.71,0.23
388.24,4.23,67.25,1016.46,76.64,489,0.27
418.14,13.57,52.11,1021.27,72.55,464.23,0.2
548.43,15.65,85.46,1018,69.66,461.69,0.76
600.24,24.81,72.85,1009.42,54.64,439.33,0.21
389.46,7.16,96.31,1019.17,70.1,486.12,0.54
517.02,19.68,96.74,1008.64,94.88,452.04,0.18
395.52,10.93,59.56,1016.54,90.56,479.83,0.65
494.70,23.05,95.04,1015.64,49.33,446.05,0.64
689.53,26.92,91.83,1008.11,61.73,435.17,0.45
720.03,31.82,97.56,1008.44,41.7,431.23,0.4
441.47,15.64,65.93,1024.51,78.31,462.55,0.04
574.19,25.63,80.78,1012.68,49.7,439.2,0.02
701.45,20.03,55.6,1013.47,86.66,441.54,0.14
737.20,23.33,56.58,1009.33,89.41,440.04,0.77
582.67,25.13,62.47,1007.43,78.43,437.8,0.73
593.78,19.47,60.59,1016.8,87.26,450.17,0.02
395.52,15.92,99.56,1006.59,71.32,460.45,0.35
508.23,20.41,66.58,1008.45,93.12,447.06,0.48
421.98,10.12,66.92,1013.43,73.47,477.67,0.06
689.22,29.45,57.9,1007.45,32.81,432.53,0.53
707.20,29.09,82.3,1010.13,48.06,443.27,0.22
466.72,20.55,58.04,1013.21,73.18,448.66,0.09
787.30,28.32,75.5,1014.61,77.17,436.97,0.72
423.49,10.78,64.88,1015.56,95.71,478.88,0.27
742.35,25.76,69.83,1011.44,81.36,437,0.04
453.39,24.54,81.34,1010.05,59.13,445.11,0.54
643.98,22.43,74.69,1009.84,75.27,442.85,0.52
452.88,13.94,91.81,1023.69,95.3,468.06,0.28
720.33,28.83,61.87,1006.28,75.65,437.99,0.11
716.49,28.62,58.47,1007.38,53,432.71,0.63
422.69,18.19,70.83,1014.93,61.37,466.86,0.31
380.16,15.69,62.33,1016,83.88,462.18,0.25
444.70,12.75,62.82,1007.29,89.46,465.86,0.52
444.91,23.01,75.36,1006.56,74.95,450.67,0.18
674.18,30.84,60.41,1017.54,40.69,432.03,0.61
507.32,24.7,65.86,1016.23,62.03,454.42,0.35
707.40,30.52,77.01,1010.62,54.47,431.14,0.63
737.60,34.51,54.09,1013.73,39.42,439.8,0.65
389.66,16.9,68.41,1014.09,70.11,459.87,0.23
685.08,32.02,55.1,1007.77,53.31,426.55,0.06
412.08,13.56,57.31,1024.8,63.6,475.89,0.14
672.05,19.81,59.38,1013.88,80.09,449.07,0.78
381.78,5.95,90.27,1022.03,67.97,479.2,0.23
519.44,27.77,92.92,1006.58,69.01,438.7,0.56
427.63,12.52,75.16,1018.67,95.29,464.71,0.02
744.07,29.81,80.63,1005.6,60.91,430.67,0.36
395.52,15.43,69.03,1016.44,79.8,470.74,0.35
397.84,14.56,69.54,1014.23,80.61,471.72,0.67
532.47,13.18,56.14,1024.67,75.96,468.36,0.76
423.39,9.06,58.82,1029.9,90.88,473.37,0.39
631.45,22.42,70.81,1016.83,63.27,451.64,0.15
645.79,22.2,61.92,1017.38,56.17,445.6,0.51
656.10,27.63,98.93,1006.3,75.38,434.22,0.73
671.75,19.72,99.81,1015.07,74.7,458.07,0.46
624.79,23.08,97.15,1013.44,84.64,441.44,0.16
450.76,18.12,79.68,1001.26,89.72,453.55,0.26
659.23,28.56,79.72,1013.28,49.95,437.45,0.57
450.76,17.29,89.64,1019.6,41.98,460.66,0.54
698.21,31.92,61.11,1000.77,58.91,425.19,0.67
389.66,15.43,74.31,1016.58,81.17,463.44,0.34
429.15,10.59,90.94,1009.59,77.36,477.49,0.59
421.17,15.6,84.47,1019.15,84.1,461.38,0.61
699.22,28.64,51.23,1013.11,37.13,434.4,0.62
492.68,20.61,72.15,1020.8,85.05,449.38,0.47
671.75,29.23,62.23,1011.11,53.12,439.61,0.64
605.19,25.86,71.59,1009.92,73.95,436.06,0.66
754.17,34.65,56.45,1016.03,26.67,427.69,0.65
580.75,23.07,86.06,1015.7,75.47,447.49,0.06
674.18,28.95,77.89,1018.22,60.48,432.39,0.78
750.83,32.13,56.87,1003.34,56.39,436.3,0.31
658.32,30.01,59.85,1012.87,43.95,436.91,0.39
589.13,27.36,62.1,1013.86,56.7,439.14,0.48
718.51,24.22,71.4,1009.38,64.53,438.88,0.63
769.62,30.82,91.69,1007.47,59.3,432.22,0.22
419.66,7,85.94,1001.43,97.12,483.92,0.16
370.77,9.45,91.19,1024.24,83.28,476.02,0.4
679.23,30.08,61.94,1017.57,47.77,432.1,0.68
584.29,22.65,86.23,1012.6,68.52,445.36,0.45
572.17,19.06,86.68,1020.82,82.14,455.7,0.8
406.02,13.81,89.82,1013.66,88.16,464.23,0.74
737.60,34.61,82.06,1013.61,36.91,438.56,0.55
444.30,15.78,54.43,1022.19,83.7,461.07,0.09
701.45,26.75,89.28,1013.88,53.65,434.57,0.65
402.49,13.24,79.28,1012.64,59.99,477.22,0.12
409.66,15.63,69.73,1018.68,59.44,472.15,0.57
650.95,19.79,93.65,1016.14,73.54,451.37,0.19
469.45,18.48,77.92,1007.53,82.57,461.49,0.74
497.93,26.8,82.66,1003.86,62.75,438.56,0.52
366.63,8.99,98.05,1027.08,73.98,478.95,0.41
370.77,9.99,64.04,1023.57,83.53,475.85,0.41
488.94,26.95,83.23,1008.53,62.94,436.54,0.47
473.99,24.33,84.83,1013.51,52.63,449.07,0.05
496.52,23.61,51.74,1002.39,65.63,443.5,0.38
689.83,24.8,69.96,1018.01,80.41,436.17,0.3
606.71,26.2,91.27,1014.75,59.41,440.89,0.12
532.47,18.2,85.83,1025.87,54.26,463.47,0.11
419.55,9.12,68.03,1018.61,79.26,482.95,0.45
594.08,23.19,52.11,1009.96,81.05,446.44,0.07
439.96,9.86,59.18,1015.13,74.89,481.87,0.13
388.55,13.78,69.79,1015.2,57.8,466.41,0.7
677.41,25.91,97.24,1005.66,60.12,441.74,0.35
404.51,9.66,54.78,1015.78,89.06,481.14,0.23
710.23,31.4,99.34,1011.62,65.01,433.42,0.07
644.08,26.31,61.79,1014.15,69.36,440.1,0.68
387.64,10.68,98.84,1020.79,72.33,476.22,0.77
408.34,10.76,55.25,1025.98,79.65,490.78,0.42
474.40,18.58,90.85,1014.25,74.09,454.26,0.11
681.55,31.31,71.49,1009.71,57.06,440.38,0.07
599.84,21.11,61.01,1013.87,85.29,446.02,0.26
415.82,8.44,62.95,1019.9,70.72,486.15,0.58
624.89,24.05,79.51,1009.64,54.54,442.16,0.47
411.88,14.32,81.75,1024.49,73.84,457.92,0.61
378.75,10.31,52.79,1008.55,99.31,474.16,0.03
756.19,27.98,70.28,1010.02,66.44,435.32,0.37
698.21,31.01,89.39,1000.93,62.96,425.69,0.74
689.93,22.4,60.29,1009.52,83.5,446.91,0.8
595.40,17.12,53.2,1016.74,90.41,451.67,0.16
416.73,14.4,68.03,1021.41,73.11,462.78,0.78
427.43,14.22,55.99,1015.54,77.23,465,0.73
710.23,30.15,78.11,1007.58,54.14,426.8,0.72
412.18,6.12,50.81,1014.77,88.15,487.24,0.55
671.55,25.15,77.46,1012.71,63.46,436,0.63
726.59,24.77,92.06,1006.77,88.86,432.27,0.07
644.18,27.08,95.04,1015.04,50.8,447.24,0.05
657.71,24.45,89.49,1015.92,57.19,445.01,0.76
405.01,12.03,63.93,1015.32,85.39,474.94,0.08
594.49,17.08,88.09,1016.04,87.46,449.98,0.13
707.20,28.52,87.22,1010.34,54.21,441.98,0.73
525.71,15.12,78.68,1014.63,80.38,464.78,0.19
427.03,7.76,53.77,1008.52,83.31,483.8,0.52
604.69,20.1,85.96,1018.97,87.23,444.71,0.61
671.75,24.8,82.14,1016.74,65.72,441.34,0.36
646.91,26.06,89.95,1012,84.05,442.24,0.5
731.54,27.2,70.25,1006.75,80.67,430.32,0.43
554.49,20.37,99.94,1016.94,65.86,453.94,0.37
685.08,29.57,75.38,1009.19,55.74,427.62,0.7
549.64,23.41,59.41,1012.86,70.12,454.68,0.52
608.93,25.93,81.05,1017.62,50.03,444.04,0.72
587.82,23.26,87.81,1016.72,57.98,446.87,0.23
549.64,23.43,84.95,1013.58,70.99,454.86,0.35
698.31,28.04,64.64,1007.16,80.38,436.37,0.14
689.83,23.68,99.18,1017.93,84.16,438.65,0.42
710.23,30.33,96.21,1007.75,52.49,430.1,0.16
428.64,14.04,70.12,1012.74,81.89,471.81,0.52
455.31,13.87,69.41,1024.42,81.69,465.48,0.18
355.42,4.93,62.06,1018.04,92.94,486.39,0.04
423.49,15.69,64.65,1021.3,52.69,468.43,0.43
720.84,26.45,53.52,1008,77.06,438.36,0.03
454.60,10.31,96.31,1018.42,93.67,473.74,0.55
364.41,6.74,61,1020.36,86.98,484.18,0.34
685.79,32.95,53.49,1005.88,45.15,425.89,0.2
704.07,22.12,95.46,1009.7,90.22,434.42,0.35
718.51,24.32,79.08,1011.71,71.65,435.34,0.78
408.65,7.89,65.09,1019.61,74.53,477.27,0.19
492.68,21.62,78.27,1020.06,85.09,448.52,0.49
399.35,15.44,52.99,1007.49,82.14,469.28,0.61
391.68,11.93,78.84,1013.15,96.08,474.57,0.64
417.64,16.48,94.35,1005.61,89.07,465.64,0.58
679.23,30.04,95.72,1017.65,52.84,435.17,0.12
607.01,21.01,72.27,1010.93,78.6,450.99,0.61
458.34,21.89,63.66,1014.42,68.95,459.45,0.77
428.44,17.89,83.03,1008.92,65.08,467.59,0.78
505.51,27.59,82.62,1005.71,57.03,437.98,0.21
437.73,15.3,61.05,1013.23,82.73,463.7,0.64
400.26,16.84,90.14,1004.67,82.98,466.06,0.3
568.02,30.44,83.67,1005.19,56.24,429.34,0.36
702.86,29.63,95.31,1008.3,72.53,438.64,0.65
601.35,27.5,94.9,1004.88,72.7,438.81,0.38
627.01,24.22,77.67,1022.53,60.79,449.11,0.21
600.34,25.13,63.52,1012.38,77.92,445.59,0.1
365.42,8.95,96.81,1014.08,76.94,478.07,0.28
413.70,6.71,65.63,1022.71,91.89,486.58,0.69
714.98,27.88,64.16,1005.06,72.5,429.62,0.49
706.39,23.02,94.74,1007.94,64.66,439.4,0.41
350.37,8.64,56.73,1026.79,80.88,482.15,0.31
434.50,6.58,62.92,1014.03,84.95,488.22,0.78
701.75,29.3,73.35,1010.1,53.69,429.42,0.78
402.49,7.64,89.28,1012.78,88.09,481.53,0.6
756.19,21.04,70.27,1009.09,88.25,443.44,0.71
704.07,30.12,52.62,1009.1,52.02,435.85,0.2
463.29,24.03,95.04,1007.55,52.48,445.84,0.8
426.02,12.29,75.26,1016.53,83.13,468.75,0.05
652.76,21.61,50.74,1020.86,69.73,451.02,0.09
408.34,10.4,85.86,1025.46,75.09,492.09,0.09
453.49,19.89,87.04,1008.12,67.3,453.09,0.04
439.35,13.92,79.92,1021.14,88.44,461.45,0.59
399.35,13.96,68.43,1011.05,85.72,468.82,0.09
454.40,15.48,65.2,1011.94,69.95,463.92,0.31
577.62,21.47,98.87,1006.45,75.8,448.31,0.26
590.75,22.63,84.25,1010.94,72.7,448.38,0.21
628.83,18.92,56.26,1012.05,85.99,451.51,0.34
701.75,26.54,77.9,1010.7,66.09,432.56,0.7
418.14,9.46,57.69,1026.78,87.58,480.82,0.05
424.40,10.06,94.38,999.37,98.65,477.82,0.01
701.45,20.8,67.59,1013.7,82.48,443.77,0.54
594.89,30.57,74.41,1004.54,54.37,438.49,0.09
534.29,19.58,70.07,1017.46,64.64,458.28,0.71
410.26,5.82,61.18,1016.79,85.04,482.67,0.17
735.89,31.44,94.37,1003.74,61.45,433.59,0.36
704.07,23.12,98.14,1008.98,84.41,442.21,0.65
440.87,6.29,69.4,1020.68,70.14,485.8,0.45
422.08,15.35,74.41,1008.38,81.13,455.54,0.43
512.88,22.37,91.81,1008.84,82.06,449.08,0.05
731.14,25.43,50.12,1002.65,88.13,436.1,0.52
436.52,7.61,97.14,1014.8,86.92,478.55,0.07
663.97,27.42,63.15,1013.43,69.42,440.52,0.33
534.29,17.36,51.17,1015.42,69.97,458.66,0.59
615.60,21.43,55.47,1015.27,75.49,449.12,0.4
663.97,32.42,62.07,1010.97,52.73,439.01,0.35
746.49,29.87,73.53,1004.53,74.3,431.8,0.16
635.90,22.99,72.36,1019.6,65.05,449.4,0.22
584.29,24.2,58.54,1013.05,70.29,446.87,0.69
426.02,13.07,58.25,1014.98,87.77,461.71,0.19
631.45,20.08,91.1,1017.99,75.74,450.98,0.03
739.12,23.49,87.13,1012.4,90.05,437.01,0.76
641.96,25.89,59.88,1013.82,64.51,443.82,0.29
665.99,21.37,56.96,1010.73,75.09,444.74,0.03
659.23,27.58,54.9,1013.51,50.43,441.3,0.32
450.26,16.07,57.28,1019.52,67.95,471.36,0.23
597.42,19.08,74,1013.1,81.82,451.33,0.42
671.04,28.83,85.67,1008.47,77.49,430.01,0.14
644.99,20.92,74.35,1020.49,72.98,449.09,0.45
395.52,15.25,97.24,1016.18,79.39,471.05,0.46
574.19,25.07,78.54,1011.25,51.99,442.44,0.26
705.38,27.94,81.41,1003.11,70.47,428.67,0.53
418.75,10.23,77.91,1018.89,83.06,479.48,0.79
606.71,27.57,88.16,1016.52,54.75,440.12,0.29
409.56,11.44,90.23,1023.37,88.43,477.68,0.02
404.71,5.37,84.41,1012.75,63.58,494.21,0.13
547.42,29.64,81.48,1013,39.56,438.12,0.05
656.10,32.29,79.18,1002.13,42.61,430.58,0.53
697.41,28,76.92,1000.82,65.24,427.71,0.75
663.97,31.63,59.25,1010.83,50.59,437.54,0.05
366.63,9.05,95.99,1027.44,74.85,479.43,0.16
386.33,12.47,78.28,1012.74,82.89,469.56,0.61
441.57,10.03,68.54,1011.46,96.89,473.26,0.67
707.40,24.35,76.61,1010.92,73.88,438.4,0.35
600.24,21.41,81.04,1010.27,74.54,442.85,0.72
391.17,13.74,91.19,1004.34,82.82,470.06,0.57
731.14,27.84,61.77,1001.18,83.46,432.19,0.42
495.10,26.73,95.77,1007.75,67.73,438.17,0.45
689.63,21.36,73.05,1007.6,72.37,445.91,0.19
428.64,13.45,89.21,1012.79,83.12,473.96,0.05
647.92,22.67,89.07,1021.02,70.49,453.47,0.7
742.35,23.34,52.12,1011.43,89.74,441.14,0.56
474.80,23.35,99.84,1015.03,73.9,456.3,0.61
411.17,13.98,72.41,1022.72,71.83,474.46,0.74
702.86,28.43,87.43,1008.79,73.33,439.26,0.54
463.29,23.86,64.26,1007.71,48.73,446.67,0.16
411.78,6.15,76.36,1022.42,88.57,482.49,0.36
454.60,14.67,89.66,1014.28,67.91,460.47,0.2
451.27,9.77,79.64,1023.37,91.4,477.56,0.3
507.32,24.19,68.42,1015.73,59.77,458.31,0.06
697.41,24.73,75.8,1003.25,66.44,437.93,0.73
411.88,6.29,86.41,1024.75,96.37,478.29,0.57
360.67,13.86,59.62,1015.21,63.16,471.63,0.26
593.78,24.32,70.73,1016.8,65.61,442.78,0.73
731.54,27.62,78.24,1007.54,71.33,428.76,0.7
435.71,18.25,52.78,1011.51,55.16,462.78,0.34
749.62,26.77,73.95,1008.87,74.68,434.35,0.51
662.66,26.94,84.65,1014.31,49.73,443.9,0.64
422.08,14.03,66.04,1008.07,83.32,457.98,0.33
411.78,9.34,97.69,1012.14,90.81,477.36,0.78
490.86,27.36,95.12,1003.18,54.93,436.06,0.62
380.77,7.76,64.34,1014.82,76.47,480.7,0.65
495.10,26.12,66.97,1008.63,72.04,438.52,0.59
729.62,24.57,76.35,1011.44,79.19,434.93,0.76
486.21,22.05,90.34,1015.81,69.94,447.37,0.35
411.17,13.61,83.89,1022.36,72.87,475.23,0.59
697.41,21.73,52.51,1001.31,86.64,439.01,0.1
659.93,25.21,65.98,1013.94,65.04,446.68,0.25
418.95,12.63,85.73,1009.61,87.69,461.09,0.55
672.05,28.85,90.06,1010.73,43.27,437.79,0.62
742.96,35.2,52.06,1006.56,45.72,434.37,0.36
403.90,8.13,80.74,1011.71,87.89,486.19,0.61
630.64,23.6,94.93,1011.52,78.12,440.66,0.02
646.91,31.62,80.88,1010.94,58.93,439.09,0.34
418.95,12.76,83.07,1014.06,70.34,461.61,0.78
749.02,31.68,51.97,1011.3,55.94,434.61,0.07
614.48,24.01,95.06,1018.83,63.82,436.32,0.54
418.54,13.5,78.48,1015.72,68.36,471.34,0.07
639.43,28.37,80.75,1013.18,49.02,437.64,0.19
705.79,27.89,74.17,1007.99,85.62,430.75,0.48
718.51,15.91,69.35,1019.7,72.65,458.15,0.19
506.62,19.19,77.96,1011.12,99.91,449.52,0.75
406.32,10.67,67.39,1017.75,85.06,483.9,0.78
453.49,13.51,89.93,1019.29,77.24,464.86,0.69
714.98,23.1,97.09,1006.53,90.81,434.58,0.36
446.42,16.09,64.9,1019.39,67.24,460.56,0.15
397.94,7.14,75,1011.68,91.84,482.82,0.59
708.72,31.42,67.43,999.3,61.22,430.78,0.72
688.01,28.85,83.5,1012.05,46.31,436.15,0.52
378.65,6.81,82.37,1010.74,88.25,482.21,0.41
473.99,24.33,93.69,1013.72,48.27,447.43,0.55
446.42,10.63,97.12,1018.63,90.26,477.19,0.47
674.18,26.12,88.2,1017.86,79.02,433.67,0.4
408.65,8.93,53.21,1019.03,71,472.77,0.06
414.71,11.21,63.23,1021.75,77,474.03,0.09
711.75,22.26,69.93,1008.32,84.22,440.21,0.4
413.70,10.03,89.81,1024.57,91.1,478.79,0.7
505.51,23.42,64.73,1006.79,86.45,441.8,0.3
450.26,13.39,50.86,1016.5,79.26,474.7,0.5
403.60,12,84.96,1011.73,77.77,471.42,0.56
412.08,14.44,68.09,1025.05,56.59,472.95,0.71
565.90,17.04,59.04,1020.38,68.69,462.48,0.68
758.31,32.42,82.07,1004.82,41.62,436.26,0.3
410.97,14.85,89.5,1014.91,72.64,469.3,0.37
404.71,5.76,92.8,1013.22,62.99,494.67,0.66
396.12,5.63,66.43,1013.35,77.67,486.83,0.61
388.85,6.5,62.37,1013.92,90.1,486.78,0.3
468.24,16.96,73.61,1019.91,89.11,460.57,0.59
466.42,16.7,71.54,1012.6,96.15,455.93,0.22
514.09,18.31,52.65,1011.87,86.83,455.5,0.46
452.88,14.62,90.12,1023.41,85.17,464.51,0.1
659.23,26.82,92.99,1013.6,53.85,437.84,0.51
445.01,18.92,51.64,1017.47,68.75,453.72,0.15
523.79,22.25,89.05,1013.08,83.64,451.04,0.42
420.87,18.15,92.76,1012.75,52.69,464.44,0.54
406.73,13.27,63.32,1006.1,40.04,473.88,0.21
663.67,29.01,92.02,1013.61,48.07,446.22,0.11
696.29,31.12,51.23,1006.05,68.46,431.92,0.07
506.62,24.78,63.49,1004.56,70.22,448.51,0.41
441.57,14.95,63.59,1010.28,93.62,459.31,0.36
574.69,24.58,94.52,1007.08,68.24,437.16,0.11
424.40,7.94,90.16,1006.22,90.97,480.53,0.78
494.70,19.92,97.76,1014.32,64.99,455.57,0.29
463.29,5.81,99.46,1009.63,94.38,479.66,0.27
396.12,10.15,87.37,1020.09,68.75,474.87,0.1
485.20,12.05,76.61,1009.14,100.13,464.14,0.14
399.35,16.02,76.54,1007.73,72.81,466.15,0.2
647.92,21.17,55.92,1021.25,62.38,454.15,0.02
419.66,10.57,88.78,1003.62,67.89,475.6,0.29
456.22,11.34,87.11,1018.32,96.24,472.13,0.63
704.48,31.55,95.65,1010.12,58.36,435.01,0.49
616.91,25.54,99.88,1013.77,69.64,448.57,0.63
649.13,22.24,57.13,1012.97,89.54,443.76,0.68
384.61,9.02,76.14,1019.02,69.98,478.32,0.1
370.77,11.06,97.33,1021.67,80.44,473.85,0.73
698.21,32.19,92.7,1000.45,48.22,425.21,0.01
422.38,8.71,75.01,1033.08,74.53,477.94,0.29
587.82,24.38,64.2,1016.93,51.61,444.36,0.03
444.40,16.37,87.63,1024.61,78.26,460.14,0.67
460.66,21.36,85.64,1013.43,83.64,456.85,0.66
402.99,3.99,94.2,1009.74,96.81,490.91,0.3
414.40,7.4,62.93,1022.09,74.83,486.81,0.58
720.33,28.32,73.95,1008.02,78.82,433.82,0.7
726.90,31.51,89.83,1007.84,71.18,430.11,0.4
699.22,23.43,82.57,1013.09,63.48,441.6,0.15
669.13,30.66,60.34,1007.67,63.03,439.55,0.32
496.42,17.82,80.67,1020.73,70.25,457.35,0.57
387.64,8.05,63.05,1021.14,86.39,482.17,0.58
404.00,12.85,82.37,1015.89,68.85,463.74,0.42
495.10,26.74,64.74,1008.18,67.59,438.06,0.7
628.83,28.23,75.79,1010.88,60.86,435.76,0.41
653.37,22.5,87.05,1007.03,74.92,440.73,0.36
411.88,11.5,83.09,1023.91,86.31,467.74,0.44
446.42,12.35,66.89,1017.81,82.49,471.65,0.7
403.90,17.46,52.07,1008.52,69.73,461.01,0.62
597.31,24.44,96.69,1016.74,71.82,443.5,0.8
718.51,26.04,73.59,1011.66,68.95,433.78,0.45
679.93,29.12,71.9,1014.21,48.8,435.2,0.2
641.05,25.95,54.58,1011.77,66.22,445.5,0.4
410.77,8.03,85.88,1020.13,70.87,492.26,0.63
406.32,12.19,54.49,1017.45,82.07,474.91,0.28
475.00,20.13,72.72,1012.59,83.03,459.15,0.22
742.35,25.59,99.97,1011.19,81.52,435.48,0.71
727.00,25.52,92.8,1006.89,86.94,433.42,0.31
416.42,14.68,83.8,998.43,83.71,469.25,0.12
593.78,20.08,70.5,1017.32,81.59,451.21,0.63
505.51,21.62,77.42,1007.2,92.9,444.16,0.47
437.73,14.1,83.24,1012.91,86.45,465.22,0.55
656.10,30.09,58.01,1001.29,56.04,430.3,0.74
754.17,26.2,93.56,1016.69,84.38,430.22,0.54
700.94,28.44,84.6,1003.98,73.51,433.44,0.35
742.35,24.93,78.75,1011.28,83.09,437.35,0.52
756.79,23.86,93.12,1016.88,71.44,444.38,0.64
724.88,29.59,81.84,1006.33,62.35,426.62,0.11
380.16,15.92,52.58,1014.93,83.73,464.14,0.57
450.76,18.18,96.66,1020.41,48.64,455.57,0.24
414.50,14.79,92.03,1025.32,75.81,456.97,0.26
685.08,32.33,89.01,1008.11,57.48,427.84,0.08
453.49,13.32,88.9,1007.72,78.64,466.3,0.77
724.88,23.67,54.36,1004.76,86.13,434.47,0.21
615.60,22.99,71.28,1015.14,69.86,449.7,0.42
706.80,29.25,73.26,1010.74,57.42,430.45,0.72
399.35,15.27,75.56,1010.64,81.91,464.49,0.02
742.35,23.63,78.94,1011.46,89.39,438.21,0.75
606.71,22.91,70.24,1016.03,59.72,446.19,0.03
427.43,11.75,73.6,1015.28,77.25,470.44,0.58
421.98,13.73,90.1,1011.75,49.65,464.94,0.64
698.31,30.76,89.68,1007.63,71.24,431.67,0.72
659.93,27.69,69.93,1014.31,46.59,442.84,0.47
659.93,23.96,92.54,1015.52,56.82,449.23,0.28
701.45,22.88,69.7,1014.02,65.13,441.76,0.69
550.45,20.58,94.2,1015.04,89.83,467.76,0.59
632.26,28.05,70.26,1017.01,46.46,449.73,0.78
528.23,21.36,91.39,1007.95,79.38,448.13,0.28
423.39,9.09,78.05,1029.36,91,478.98,0.54
692.96,24.97,98.19,1011,55.04,453.26,0.39
726.59,25.28,78.14,1006.73,86.69,432.26,0.42
